reference,additionalContext,verse,question,answer,grammaticality,acceptability
Luke 5:33,"I have not come to call the righteous, but sinners, to repentance."" Then they said to Him, ""Why do the disciples of John fast often and make prayers, and likewise those of the Pharisees, but Yours eat and drink?"" And He said to them, ""Can you make the friends of the bridegroom fast while the bridegroom is with them?","Then they said to Him, ""Why do the disciples of John fast often and make prayers, and likewise those of the Pharisees, but Yours eat and drink?""","(2pts) According to Luke 5:33, what did the scribes and Pharisees say that the disciples of John and the disciples of the Pharisees did?",(1) Fast often (2) Make prayers,,
Luke 5:33,"I have not come to call the righteous, but sinners, to repentance."" Then they said to Him, ""Why do the disciples of John fast often and make prayers, and likewise those of the Pharisees, but Yours eat and drink?"" And He said to them, ""Can you make the friends of the bridegroom fast while the bridegroom is with them?","Then they said to Him, ""Why do the disciples of John fast often and make prayers, and likewise those of the Pharisees, but Yours eat and drink?""","(2pts) According to Luke 5:33, who did the scribes and Pharisees say fasted and made prayers?",(1) The disciples of John (2) Those of the Pharisees,,
Luke 5:33,"I have not come to call the righteous, but sinners, to repentance."" Then they said to Him, ""Why do the disciples of John fast often and make prayers, and likewise those of the Pharisees, but Yours eat and drink?"" And He said to them, ""Can you make the friends of the bridegroom fast while the bridegroom is with them?","Then they said to Him, ""Why do the disciples of John fast often and make prayers, and likewise those of the Pharisees, but Yours eat and drink?""","(1pt) According to Luke 5:33, who did the scribes and Pharisees say fasted often and made prayers?",The disciples of John,,
Luke 5:33,"I have not come to call the righteous, but sinners, to repentance."" Then they said to Him, ""Why do the disciples of John fast often and make prayers, and likewise those of the Pharisees, but Yours eat and drink?"" And He said to them, ""Can you make the friends of the bridegroom fast while the bridegroom is with them?","Then they said to Him, ""Why do the disciples of John fast often and make prayers, and likewise those of the Pharisees, but Yours eat and drink?""","(2pts) According to Luke 5:33, what did the Pharisees say that Jesus and His disciples did?",(1) Eat (2) Drink,,
Genesis 26:35,"When Esau was forty years old, he took as wives Judith the daughter of Beeri the Hittite, and Basemath the daughter of Elon the Hittite. And they were a grief of mind to Isaac and Rebekah.",And they were a grief of mind to Isaac and Rebekah.,"(1pt) According to Genesis 26:35, Esau taking as wives Judith and Basemath caused Isaac and Rebekah to be what?",A grief of mind,,
Genesis 26:35,"When Esau was forty years old, he took as wives Judith the daughter of Beeri the Hittite, and Basemath the daughter of Elon the Hittite. And they were a grief of mind to Isaac and Rebekah.",And they were a grief of mind to Isaac and Rebekah.,"(1pt) According to Genesis 26:35, Esau's wives were a grief of mind to whom?",Isaac and Rebekah,,
Genesis 26:35,"When Esau was forty years old, he took as wives Judith the daughter of Beeri the Hittite, and Basemath the daughter of Elon the Hittite. And they were a grief of mind to Isaac and Rebekah.",And they were a grief of mind to Isaac and Rebekah.,"(1pt) According to Genesis 26:35, what were Esau's two wives to them?",A grief of mind to Isaac and Rebekah,,
Genesis 26:35,"When Esau was forty years old, he took as wives Judith the daughter of Beeri the Hittite, and Basemath the daughter of Elon the Hittite. And they were a grief of mind to Isaac and Rebekah.",And they were a grief of mind to Isaac and Rebekah.,"(1pt) According to Genesis 26:35, who was grief of mind over Esau's wives?",Rebekah,,
Genesis 26:35,"When Esau was forty years old, he took as wives Judith the daughter of Beeri the Hittite, and Basemath the daughter of Elon the Hittite. And they were a grief of mind to Isaac and Rebekah.",And they were a grief of mind to Isaac and Rebekah.,"(1pt) According to Genesis 26:35, Esau's wives were a grief of mind to whom?",Isaac,,
Genesis 26:35,"When Esau was forty years old, he took as wives Judith the daughter of Beeri the Hittite, and Basemath the daughter of Elon the Hittite. And they were a grief of mind to Isaac and Rebekah.",And they were a grief of mind to Isaac and Rebekah.,"(1pt) According to Genesis 26:35, to whom did Esau and his two wives being a grief?",Isaac and Rebekah's mind,,
Nehemiah 8:4,"Then he read from it in the open square that was in front of the Water Gate from morning until midday, before the men and women and those who could understand; and the ears of all the people were attentive to the Book of the Law. So Ezra the scribe stood on a platform of wood which they had made for the purpose; and beside him, at his right hand, stood Mattithiah, Shema, Anaiah, Urijah, Hilkiah, and Maaseiah; and at his left hand Pedaiah, Mishael, Malchijah, Hashum, Hashbadana, Zechariah, and Meshullam. And Ezra opened the book in the sight of all the people, for he was standing above all the people; and when he opened it, all the people stood up.","So Ezra the scribe stood on a platform of wood which they had made for the purpose; and beside him, at his right hand, stood Mattithiah, Shema, Anaiah, Urijah, Hilkiah, and Maaseiah; and at his left hand Pedaiah, Mishael, Malchijah, Hashum, Hashbadana, Zechariah, and Meshullam.","(1pt) According to Nehemiah 8:4, what did they make for Ezra the scribe to stand on?",A platform of wood,,
1 Peter 1:2,"Peter, an apostle of Jesus Christ, To the pilgrims of the Dispersion in Pontus, Galatia, Cappadocia, Asia, and Bithynia, elect according to the foreknowledge of God the Father, in sanctification of the Spirit, for obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied. Blessed be the God and Father of our Lord Jesus Christ, who according to His abundant mercy has begotten us again to a living hope through the resurrection of Jesus Christ from the dead,","elect according to the foreknowledge of God the Father, in sanctification of the Spirit, for obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied.","(2pts) According to 1 Peter 1:2, what two things are the people who are elect, according to the foreknowledge of God the Father, for?",(1) obedience (2) sprinkling of the blood of Jesus Christ,,
1 Peter 1:2,"Peter, an apostle of Jesus Christ, To the pilgrims of the Dispersion in Pontus, Galatia, Cappadocia, Asia, and Bithynia, elect according to the foreknowledge of God the Father, in sanctification of the Spirit, for obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied. Blessed be the God and Father of our Lord Jesus Christ, who according to His abundant mercy has begotten us again to a living hope through the resurrection of Jesus Christ from the dead,","elect according to the foreknowledge of God the Father, in sanctification of the Spirit, for obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied.","(1pt) According to 1 Peter 1:2, whom are we sanctified by?",the Spirit,,
1 Peter 1:2,"Peter, an apostle of Jesus Christ, To the pilgrims of the Dispersion in Pontus, Galatia, Cappadocia, Asia, and Bithynia, elect according to the foreknowledge of God the Father, in sanctification of the Spirit, for obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied. Blessed be the God and Father of our Lord Jesus Christ, who according to His abundant mercy has begotten us again to a living hope through the resurrection of Jesus Christ from the dead,","elect according to the foreknowledge of God the Father, in sanctification of the Spirit, for obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied.","(2pts) According to 1 Peter 1:2, what does Peter say will be multiplied to the pilgrims of the Dispersion?",(1) grace (2) peace,,
1 Peter 1:2,"Peter, an apostle of Jesus Christ, To the pilgrims of the Dispersion in Pontus, Galatia, Cappadocia, Asia, and Bithynia, elect according to the foreknowledge of God the Father, in sanctification of the Spirit, for obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied. Blessed be the God and Father of our Lord Jesus Christ, who according to His abundant mercy has begotten us again to a living hope through the resurrection of Jesus Christ from the dead,","elect according to the foreknowledge of God the Father, in sanctification of the Spirit, for obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied.","(2pts) According to 1 Peter 1:2, what does Peter wish for the people?",(1) grace (2) peace be multiplied,,
1 Peter 1:2,"Peter, an apostle of Jesus Christ, To the pilgrims of the Dispersion in Pontus, Galatia, Cappadocia, Asia, and Bithynia, elect according to the foreknowledge of God the Father, in sanctification of the Spirit, for obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied. Blessed be the God and Father of our Lord Jesus Christ, who according to His abundant mercy has begotten us again to a living hope through the resurrection of Jesus Christ from the dead,","elect according to the foreknowledge of God the Father, in sanctification of the Spirit, for obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied.","(1pt) According to 1 Peter 1:2, the people whom Peter writes to are elect according to whose foreknowledge?",God the Father,,
1 Peter 1:2,"Peter, an apostle of Jesus Christ, To the pilgrims of the Dispersion in Pontus, Galatia, Cappadocia, Asia, and Bithynia, elect according to the foreknowledge of God the Father, in sanctification of the Spirit, for obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied. Blessed be the God and Father of our Lord Jesus Christ, who according to His abundant mercy has begotten us again to a living hope through the resurrection of Jesus Christ from the dead,","elect according to the foreknowledge of God the Father, in sanctification of the Spirit, for obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied.","(1pt) According to 1 Peter 1:2, the elect are elect according to what?",the foreknowledge of God the Father,,
Nahum 3:9,"Are you better than No Amon That was situated by the River, That had the waters around her, Whose rampart was the sea, Whose wall was the sea? Ethiopia and Egypt were her strength, And it was boundless; Put and Lubim were your helpers. Yet she was carried away, She went into captivity; Her young children also were dashed to pieces At the head of every street; They cast lots for her honorable men, And all her great men were bound in chains.","Ethiopia and Egypt were her strength, And it was boundless; Put and Lubim were your helpers.","(1pt) According to Nahum 3:9, what was Ethiopia and Egypt to ""the daughter of Babylon""?",Strength,,
Nahum 3:9,"Are you better than No Amon That was situated by the River, That had the waters around her, Whose rampart was the sea, Whose wall was the sea? Ethiopia and Egypt were her strength, And it was boundless; Put and Lubim were your helpers. Yet she was carried away, She went into captivity; Her young children also were dashed to pieces At the head of every street; They cast lots for her honorable men, And all her great men were bound in chains.","Ethiopia and Egypt were her strength, And it was boundless; Put and Lubim were your helpers.","(2pts) According to Nahum 3:9, what two countries were the strength of the daughter of Babylon?",(1) Ethiopia (2) Egypt,,
Nahum 3:9,"Are you better than No Amon That was situated by the River, That had the waters around her, Whose rampart was the sea, Whose wall was the sea? Ethiopia and Egypt were her strength, And it was boundless; Put and Lubim were your helpers. Yet she was carried away, She went into captivity; Her young children also were dashed to pieces At the head of every street; They cast lots for her honorable men, And all her great men were bound in chains.","Ethiopia and Egypt were her strength, And it was boundless; Put and Lubim were your helpers.","(1pt) According to Nahum 3:9, who was ""her"" strength?",Ethiopia,,
Nahum 3:9,"Are you better than No Amon That was situated by the River, That had the waters around her, Whose rampart was the sea, Whose wall was the sea? Ethiopia and Egypt were her strength, And it was boundless; Put and Lubim were your helpers. Yet she was carried away, She went into captivity; Her young children also were dashed to pieces At the head of every street; They cast lots for her honorable men, And all her great men were bound in chains.","Ethiopia and Egypt were her strength, And it was boundless; Put and Lubim were your helpers.","(2pts) According to Nahum 3:9, what nations were ""your"" helpers?",(1) Put (2) Lubim,,
Nahum 3:9,"Are you better than No Amon That was situated by the River, That had the waters around her, Whose rampart was the sea, Whose wall was the sea? Ethiopia and Egypt were her strength, And it was boundless; Put and Lubim were your helpers. Yet she was carried away, She went into captivity; Her young children also were dashed to pieces At the head of every street; They cast lots for her honorable men, And all her great men were bound in chains.","Ethiopia and Egypt were her strength, And it was boundless; Put and Lubim were your helpers.","(1pt) According to Nahum 3:9, what were Put and Lubim?",Helpers,,
Nahum 3:9,"Are you better than No Amon That was situated by the River, That had the waters around her, Whose rampart was the sea, Whose wall was the sea? Ethiopia and Egypt were her strength, And it was boundless; Put and Lubim were your helpers. Yet she was carried away, She went into captivity; Her young children also were dashed to pieces At the head of every street; They cast lots for her honorable men, And all her great men were bound in chains.","Ethiopia and Egypt were her strength, And it was boundless; Put and Lubim were your helpers.","(1pt) According to Nahum 3:9, Ethiopia and Egypt were her strength. How is it described?",Boundless,,
Titus 1:6,"For this reason I left you in Crete, that you should set in order the things that are lacking, and appoint elders in every city as I commanded you-- if a man is blameless, the husband of one wife, having faithful children not accused of dissipation or insubordination. For a bishop must be blameless, as a steward of God, not self-willed, not quick-tempered, not given to wine, not violent, not greedy for money,","if a man is blameless, the husband of one wife, having faithful children not accused of dissipation or insubordination.","(2pts) According to Titus 1:6, a man who is blameless, the husband of one wife, having faithful children, what are they not accused of?",(1) not accused of dissipation or (2) insubordination,,
Titus 1:6,"For this reason I left you in Crete, that you should set in order the things that are lacking, and appoint elders in every city as I commanded you-- if a man is blameless, the husband of one wife, having faithful children not accused of dissipation or insubordination. For a bishop must be blameless, as a steward of God, not self-willed, not quick-tempered, not given to wine, not violent, not greedy for money,","if a man is blameless, the husband of one wife, having faithful children not accused of dissipation or insubordination.","(1pt) According to Titus 1:6, what is the man to be, who is to be an overseer?",blameless,,
Titus 1:6,"For this reason I left you in Crete, that you should set in order the things that are lacking, and appoint elders in every city as I commanded you-- if a man is blameless, the husband of one wife, having faithful children not accused of dissipation or insubordination. For a bishop must be blameless, as a steward of God, not self-willed, not quick-tempered, not given to wine, not violent, not greedy for money,","if a man is blameless, the husband of one wife, having faithful children not accused of dissipation or insubordination.","(1pt) According to Titus 1:6, a man must be the husband of what?",one wife,,
Titus 1:6,"For this reason I left you in Crete, that you should set in order the things that are lacking, and appoint elders in every city as I commanded you-- if a man is blameless, the husband of one wife, having faithful children not accused of dissipation or insubordination. For a bishop must be blameless, as a steward of God, not self-willed, not quick-tempered, not given to wine, not violent, not greedy for money,","if a man is blameless, the husband of one wife, having faithful children not accused of dissipation or insubordination.","(1pt) According to Titus 1:6, what kind of children does a man have to have in order to be qualified to be an overseer?",faithful children,,
Titus 1:6,"For this reason I left you in Crete, that you should set in order the things that are lacking, and appoint elders in every city as I commanded you-- if a man is blameless, the husband of one wife, having faithful children not accused of dissipation or insubordination. For a bishop must be blameless, as a steward of God, not self-willed, not quick-tempered, not given to wine, not violent, not greedy for money,","if a man is blameless, the husband of one wife, having faithful children not accused of dissipation or insubordination.","(2pts) According to Titus 1:6, what two things should the faithful children of a bishop not be accused of?",(1) dissipation (2) insubordination,,
2 Corinthians 9:7,"But this I say: He who sows sparingly will also reap sparingly, and he who sows bountifully will also reap bountifully. So let each one give as he purposes in his heart, not grudgingly or of necessity; for God loves a cheerful giver. And God is able to make all grace abound toward you, that you, always having all sufficiency in all things, may have an abundance for every good work.","So let each one give as he purposes in his heart, not grudgingly or of necessity; for God loves a cheerful giver.","(1pt) According to 2 Corinthians 9:7, each one is to give as he purposes where?",in his heart,,
