reference,additionalContext,verse,question,answer,grammaticality,acceptability
Judges 11:26,"And now, are you any better than Balak the son of Zippor, king of Moab? Did he ever strive against Israel? Did he ever fight against them? While Israel dwelt in Heshbon and its villages, in Aroer and its villages, and in all the cities along the banks of the Arnon, for three hundred years, why did you not recover them within that time? Therefore I have not sinned against you, but you wronged me by fighting against me. May the LORD, the Judge, render judgment this day between the children of Israel and the people of Ammon.""'","While Israel dwelt in Heshbon and its villages, in Aroer and its villages, and in all the cities along the banks of the Arnon, for three hundred years, why did you not recover them within that time?","(1pt) According to Judges 11:26, the king of Moab had villages along what?",The Arnon's banks,,
Joshua 21:37,"and from the tribe of Reuben, Bezer with its common-land, Jahaz with its common-land, Kedemoth with its common-land, and Mephaath with its common-land: four cities; and from the tribe of Gad, Ramoth in Gilead with its common-land (a city of refuge for the slayer), Mahanaim with its common-land,","Kedemoth with its common-land, and Mephaath with its common-land: four cities;","(1pt) According to Joshua 21:37, what city in the tribe of Reuben had common-land?",Mephaath,,
Joshua 21:37,"and from the tribe of Reuben, Bezer with its common-land, Jahaz with its common-land, Kedemoth with its common-land, and Mephaath with its common-land: four cities; and from the tribe of Gad, Ramoth in Gilead with its common-land (a city of refuge for the slayer), Mahanaim with its common-land,","Kedemoth with its common-land, and Mephaath with its common-land: four cities;","(1pt) According to Joshua 21:37, what did the Reubenites, Gadites, and half the tribe of Manasseh receive?",4 cities with common-land,,
Joshua 21:37,"and from the tribe of Reuben, Bezer with its common-land, Jahaz with its common-land, Kedemoth with its common-land, and Mephaath with its common-land: four cities; and from the tribe of Gad, Ramoth in Gilead with its common-land (a city of refuge for the slayer), Mahanaim with its common-land,","Kedemoth with its common-land, and Mephaath with its common-land: four cities;","(2pts) According to Joshua 21:37, which cities were from the tribe of Reuben?",(1) Kedemoth (2) Mephaath,,
Joshua 21:37,"and from the tribe of Reuben, Bezer with its common-land, Jahaz with its common-land, Kedemoth with its common-land, and Mephaath with its common-land: four cities; and from the tribe of Gad, Ramoth in Gilead with its common-land (a city of refuge for the slayer), Mahanaim with its common-land,","Kedemoth with its common-land, and Mephaath with its common-land: four cities;","(1pt) According to Joshua 21:37, what city was from the tribe of Reuben?",Kedemoth,,
Joshua 21:37,"and from the tribe of Reuben, Bezer with its common-land, Jahaz with its common-land, Kedemoth with its common-land, and Mephaath with its common-land: four cities; and from the tribe of Gad, Ramoth in Gilead with its common-land (a city of refuge for the slayer), Mahanaim with its common-land,","Kedemoth with its common-land, and Mephaath with its common-land: four cities;","(2pts) According to Joshua 21:37, what two cities did the Reubenites have that were not cities of refuge for the slayer?",(1) Kedemoth with its common-land (2) Mephaath with its common-land,,
Joshua 21:37,"and from the tribe of Reuben, Bezer with its common-land, Jahaz with its common-land, Kedemoth with its common-land, and Mephaath with its common-land: four cities; and from the tribe of Gad, Ramoth in Gilead with its common-land (a city of refuge for the slayer), Mahanaim with its common-land,","Kedemoth with its common-land, and Mephaath with its common-land: four cities;","(1pt) According to Joshua 21:37, what did each of the cities in the list have?",Common-land,,
Joshua 21:37,"and from the tribe of Reuben, Bezer with its common-land, Jahaz with its common-land, Kedemoth with its common-land, and Mephaath with its common-land: four cities; and from the tribe of Gad, Ramoth in Gilead with its common-land (a city of refuge for the slayer), Mahanaim with its common-land,","Kedemoth with its common-land, and Mephaath with its common-land: four cities;","(1pt) According to Joshua 21:37, how many cities were in the portion of the land of the Levites?",4 cities,,
Jude 1:19,"how they told you that there would be mockers in the last time who would walk according to their own ungodly lusts. These are sensual persons, who cause divisions, not having the Spirit. But you, beloved, building yourselves up on your most holy faith, praying in the Holy Spirit,","These are sensual persons, who cause divisions, not having the Spirit.","(2pts) According to Jude 1:19, what do sensual persons cause?",(1) Divisions (2) Not having the Spirit,,
Jude 1:19,"how they told you that there would be mockers in the last time who would walk according to their own ungodly lusts. These are sensual persons, who cause divisions, not having the Spirit. But you, beloved, building yourselves up on your most holy faith, praying in the Holy Spirit,","These are sensual persons, who cause divisions, not having the Spirit.","(1pt) According to Jude 1:19, the mockers cause what?",Divisions,,
Jude 1:19,"how they told you that there would be mockers in the last time who would walk according to their own ungodly lusts. These are sensual persons, who cause divisions, not having the Spirit. But you, beloved, building yourselves up on your most holy faith, praying in the Holy Spirit,","These are sensual persons, who cause divisions, not having the Spirit.","(1pt) According to Jude 1:19, the mockers in the last time do not have what?",The Spirit,,
Jude 1:19,"how they told you that there would be mockers in the last time who would walk according to their own ungodly lusts. These are sensual persons, who cause divisions, not having the Spirit. But you, beloved, building yourselves up on your most holy faith, praying in the Holy Spirit,","These are sensual persons, who cause divisions, not having the Spirit.","(1pt) According to Jude 1:19, what kind of people are the mockers?",Sensual persons,,
Jude 1:19,"how they told you that there would be mockers in the last time who would walk according to their own ungodly lusts. These are sensual persons, who cause divisions, not having the Spirit. But you, beloved, building yourselves up on your most holy faith, praying in the Holy Spirit,","These are sensual persons, who cause divisions, not having the Spirit.","(1pt) According to Jude 1:19, what do sensual persons do?",They cause divisions,,
Jude 1:19,"how they told you that there would be mockers in the last time who would walk according to their own ungodly lusts. These are sensual persons, who cause divisions, not having the Spirit. But you, beloved, building yourselves up on your most holy faith, praying in the Holy Spirit,","These are sensual persons, who cause divisions, not having the Spirit.","(1pt) According to Jude 1:19, how does Jude describe the mockers in the last time?","These are sensual persons, who cause divisions, not having the Spirit",,
Jude 1:19,"how they told you that there would be mockers in the last time who would walk according to their own ungodly lusts. These are sensual persons, who cause divisions, not having the Spirit. But you, beloved, building yourselves up on your most holy faith, praying in the Holy Spirit,","These are sensual persons, who cause divisions, not having the Spirit.","(1pt) According to Jude 1:19, in the last time, the mockers will not have what?",The Spirit of God,,
Jude 1:19,"how they told you that there would be mockers in the last time who would walk according to their own ungodly lusts. These are sensual persons, who cause divisions, not having the Spirit. But you, beloved, building yourselves up on your most holy faith, praying in the Holy Spirit,","These are sensual persons, who cause divisions, not having the Spirit.","(1pt) According to Jude 1:19, the mockers are what kind of persons?",Sensual,,
Psalm 54:5,"Behold, God is my helper; The Lord is with those who uphold my life. He will repay my enemies for their evil. Cut them off in Your truth. I will freely sacrifice to You; I will praise Your name, O LORD, for it is good.",He will repay my enemies for their evil. Cut them off in Your truth.,"(1pt) According to Psalm 54:5, how will the Lord cut off my enemies?",In Your truth,,
Psalm 54:5,"Behold, God is my helper; The Lord is with those who uphold my life. He will repay my enemies for their evil. Cut them off in Your truth. I will freely sacrifice to You; I will praise Your name, O LORD, for it is good.",He will repay my enemies for their evil. Cut them off in Your truth.,"(1pt) According to Psalm 54:5, what will the Lord do to my enemies for their evil?",Repay them,,
Psalm 54:5,"Behold, God is my helper; The Lord is with those who uphold my life. He will repay my enemies for their evil. Cut them off in Your truth. I will freely sacrifice to You; I will praise Your name, O LORD, for it is good.",He will repay my enemies for their evil. Cut them off in Your truth.,"(1pt) According to Psalm 54:5, David says that God will repay his enemies for their what?",Evil,,
Psalm 54:5,"Behold, God is my helper; The Lord is with those who uphold my life. He will repay my enemies for their evil. Cut them off in Your truth. I will freely sacrifice to You; I will praise Your name, O LORD, for it is good.",He will repay my enemies for their evil. Cut them off in Your truth.,"(2pts) According to Psalm 54:5, what will God do to my enemies for their evil?",(1) Repay them (2) Cut them off in Your truth,,
Psalm 54:5,"Behold, God is my helper; The Lord is with those who uphold my life. He will repay my enemies for their evil. Cut them off in Your truth. I will freely sacrifice to You; I will praise Your name, O LORD, for it is good.",He will repay my enemies for their evil. Cut them off in Your truth.,"(1pt) According to Psalm 54:5, what will God repay?",The evil of my enemies,,
Psalm 54:5,"Behold, God is my helper; The Lord is with those who uphold my life. He will repay my enemies for their evil. Cut them off in Your truth. I will freely sacrifice to You; I will praise Your name, O LORD, for it is good.",He will repay my enemies for their evil. Cut them off in Your truth.,"(1pt) According to Psalm 54:5, what will God repay my enemies for?",Their evil,,
Psalm 54:5,"Behold, God is my helper; The Lord is with those who uphold my life. He will repay my enemies for their evil. Cut them off in Your truth. I will freely sacrifice to You; I will praise Your name, O LORD, for it is good.",He will repay my enemies for their evil. Cut them off in Your truth.,"(1pt) According to Psalm 54:5, how does David want God to cut off his enemies?",In His truth,,
Psalm 54:5,"Behold, God is my helper; The Lord is with those who uphold my life. He will repay my enemies for their evil. Cut them off in Your truth. I will freely sacrifice to You; I will praise Your name, O LORD, for it is good.",He will repay my enemies for their evil. Cut them off in Your truth.,"(1pt) According to Psalm 54:5, what will the Lord repay?",My enemies' evil,,
Psalm 54:5,"Behold, God is my helper; The Lord is with those who uphold my life. He will repay my enemies for their evil. Cut them off in Your truth. I will freely sacrifice to You; I will praise Your name, O LORD, for it is good.",He will repay my enemies for their evil. Cut them off in Your truth.,"(1pt) According to Psalm 54:5, what does the Lord do to David's enemies?",Repay them for their evil,,
Psalm 54:5,"Behold, God is my helper; The Lord is with those who uphold my life. He will repay my enemies for their evil. Cut them off in Your truth. I will freely sacrifice to You; I will praise Your name, O LORD, for it is good.",He will repay my enemies for their evil. Cut them off in Your truth.,"(1pt) According to Psalm 54:5, who will God repay for their evil?",My enemies,,
Psalm 54:5,"Behold, God is my helper; The Lord is with those who uphold my life. He will repay my enemies for their evil. Cut them off in Your truth. I will freely sacrifice to You; I will praise Your name, O LORD, for it is good.",He will repay my enemies for their evil. Cut them off in Your truth.,"(1pt) According to Psalm 54:5, what does David tell the Lord to do to his enemies in His truth?",Cut them off,,
3 John 1:6,"Beloved, you do faithfully whatever you do for the brethren and for strangers, who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well, because they went forth for His name's sake, taking nothing from the Gentiles.","who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well,","(1pt) According to 3 John 1:6, if you do what for the friends of Gaius, you will do well?",send them forward on their journey in a manner worthy of God,,
3 John 1:6,"Beloved, you do faithfully whatever you do for the brethren and for strangers, who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well, because they went forth for His name's sake, taking nothing from the Gentiles.","who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well,","(1pt) According to 3 John 1:6, if the beloved Gaius sends the friends forward on their journey in a manner worthy of God, he will do what?",well,,
3 John 1:6,"Beloved, you do faithfully whatever you do for the brethren and for strangers, who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well, because they went forth for His name's sake, taking nothing from the Gentiles.","who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well,","(1pt) According to 3 John 1:6, who have borne witness of your love?",the church,,
3 John 1:6,"Beloved, you do faithfully whatever you do for the brethren and for strangers, who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well, because they went forth for His name's sake, taking nothing from the Gentiles.","who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well,","(1pt) According to 3 John 1:6, what have those who have sent a letter to the church at Ephesus borne witness of?",your love before the church,,
3 John 1:6,"Beloved, you do faithfully whatever you do for the brethren and for strangers, who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well, because they went forth for His name's sake, taking nothing from the Gentiles.","who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well,","(1pt) According to 3 John 1:6, if the brethren are sent forward on their journey in what manner, then the brethren will be doing well?",the manner worthy of God,,
3 John 1:6,"Beloved, you do faithfully whatever you do for the brethren and for strangers, who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well, because they went forth for His name's sake, taking nothing from the Gentiles.","who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well,","(1pt) According to 3 John 1:6, the bishops and deacons have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of whom?",God,,
3 John 1:6,"Beloved, you do faithfully whatever you do for the brethren and for strangers, who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well, because they went forth for His name's sake, taking nothing from the Gentiles.","who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well,","(1pt) According to 3 John 1:6, John says that if the beloved Gaius and the beloved Diotrephes are sent forward in a manner worthy of God, the beloved Gaius and Diotrephes will be sent on what?",their journey,,
3 John 1:6,"Beloved, you do faithfully whatever you do for the brethren and for strangers, who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well, because they went forth for His name's sake, taking nothing from the Gentiles.","who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well,","(1pt) According to 3 John 1:6, what does John say that the friends of Gaius should be sent?",forward on their journey,,
3 John 1:6,"Beloved, you do faithfully whatever you do for the brethren and for strangers, who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well, because they went forth for His name's sake, taking nothing from the Gentiles.","who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well,","(1pt) According to 3 John 1:6, what have ""they""  borne witness of?",your love,,
Lamentations 1:1,"How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave! She weeps bitterly in the night, Her tears are on her cheeks; Among all her lovers She has none to comfort her. All her friends have dealt treacherously with her; They have become her enemies.","How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave!","(1pt) According to Lamentations 1:1, the city that was full of people is described as being like a what?",A widow,,
Lamentations 1:1,"How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave! She weeps bitterly in the night, Her tears are on her cheeks; Among all her lovers She has none to comfort her. All her friends have dealt treacherously with her; They have become her enemies.","How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave!","(1pt) According to Lamentations 1:1, what has the princess among the provinces become?",A slave,,
Lamentations 1:1,"How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave! She weeps bitterly in the night, Her tears are on her cheeks; Among all her lovers She has none to comfort her. All her friends have dealt treacherously with her; They have become her enemies.","How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave!","(1pt) According to Lamentations 1:1, how is the city that was full of people described?",The princess among the provinces has become a slave,,
Lamentations 1:1,"How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave! She weeps bitterly in the night, Her tears are on her cheeks; Among all her lovers She has none to comfort her. All her friends have dealt treacherously with her; They have become her enemies.","How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave!","(1pt) According to Lamentations 1:1, among what has the princess become a slave?",The provinces,,
Lamentations 1:1,"How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave! She weeps bitterly in the night, Her tears are on her cheeks; Among all her lovers She has none to comfort her. All her friends have dealt treacherously with her; They have become her enemies.","How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave!","(1pt) According to Lamentations 1:1, how was the city that was full of people described?",Great among the nations,,
Lamentations 1:1,"How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave! She weeps bitterly in the night, Her tears are on her cheeks; Among all her lovers She has none to comfort her. All her friends have dealt treacherously with her; They have become her enemies.","How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave!","(1pt) According to Lamentations 1:1, what kind of woman is the city?",A widow who was great among the nations,,
Lamentations 1:1,"How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave! She weeps bitterly in the night, Her tears are on her cheeks; Among all her lovers She has none to comfort her. All her friends have dealt treacherously with her; They have become her enemies.","How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave!","(1pt) According to Lamentations 1:1, who does the speaker say sits lonely?",The city that was full of people,,
Lamentations 1:1,"How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave! She weeps bitterly in the night, Her tears are on her cheeks; Among all her lovers She has none to comfort her. All her friends have dealt treacherously with her; They have become her enemies.","How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave!","(1pt) According to Lamentations 1:1, among whom was the city full of people?",The nations,,
Lamentations 1:1,"How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave! She weeps bitterly in the night, Her tears are on her cheeks; Among all her lovers She has none to comfort her. All her friends have dealt treacherously with her; They have become her enemies.","How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave!","(1pt) According to Lamentations 1:1, the city sits lonely. What was she full of?",Full of people,,
Lamentations 1:1,"How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave! She weeps bitterly in the night, Her tears are on her cheeks; Among all her lovers She has none to comfort her. All her friends have dealt treacherously with her; They have become her enemies.","How lonely sits the city That was full of people! How like a widow is she, Who was great among the nations! The princess among the provinces Has become a slave!","(1pt) According to Lamentations 1:1, who has become a slave?",The princess among the provinces,,
Titus 2:12,"For the grace of God that brings salvation has appeared to all men, teaching us that, denying ungodliness and worldly lusts, we should live soberly, righteously, and godly in the present age, looking for the blessed hope and glorious appearing of our great God and Savior Jesus Christ,","teaching us that, denying ungodliness and worldly lusts, we should live soberly, righteously, and godly in the present age,","(2pts) According to Titus 2:12, what are we to deny?",(1) ungodliness and (2) worldly lusts,,
Titus 2:12,"For the grace of God that brings salvation has appeared to all men, teaching us that, denying ungodliness and worldly lusts, we should live soberly, righteously, and godly in the present age, looking for the blessed hope and glorious appearing of our great God and Savior Jesus Christ,","teaching us that, denying ungodliness and worldly lusts, we should live soberly, righteously, and godly in the present age,","(1pt) According to Titus 2:12, when are we to live soberly, righteously, and godly?",in the present age,,
Titus 2:12,"For the grace of God that brings salvation has appeared to all men, teaching us that, denying ungodliness and worldly lusts, we should live soberly, righteously, and godly in the present age, looking for the blessed hope and glorious appearing of our great God and Savior Jesus Christ,","teaching us that, denying ungodliness and worldly lusts, we should live soberly, righteously, and godly in the present age,","(3pts) According to Titus 2:12, how should we live in the present age?",(1) soberly (2) righteously (3) godly,,
Jeremiah 36:27,"And the king commanded Jerahmeel the king's son, Seraiah the son of Azriel, and Shelemiah the son of Abdeel, to seize Baruch the scribe and Jeremiah the prophet, but the LORD hid them. Now after the king had burned the scroll with the words which Baruch had written at the instruction of Jeremiah, the word of the LORD came to Jeremiah, saying: ""Take yet another scroll, and write on it all the former words that were in the first scroll which Jehoiakim the king of Judah has burned.","Now after the king had burned the scroll with the words which Baruch had written at the instruction of Jeremiah, the word of the LORD came to Jeremiah, saying:","(1pt) According to Jeremiah 36:27, after the king burned the scroll, what happened to Jeremiah?",The word of the Lord came to Jeremiah,,
Jeremiah 36:27,"And the king commanded Jerahmeel the king's son, Seraiah the son of Azriel, and Shelemiah the son of Abdeel, to seize Baruch the scribe and Jeremiah the prophet, but the LORD hid them. Now after the king had burned the scroll with the words which Baruch had written at the instruction of Jeremiah, the word of the LORD came to Jeremiah, saying: ""Take yet another scroll, and write on it all the former words that were in the first scroll which Jehoiakim the king of Judah has burned.","Now after the king had burned the scroll with the words which Baruch had written at the instruction of Jeremiah, the word of the LORD came to Jeremiah, saying:","(1pt) According to Jeremiah 36:27, who burned the scroll with the words which Baruch had written at the instruction of Jeremiah?",The king,,
Jeremiah 36:27,"And the king commanded Jerahmeel the king's son, Seraiah the son of Azriel, and Shelemiah the son of Abdeel, to seize Baruch the scribe and Jeremiah the prophet, but the LORD hid them. Now after the king had burned the scroll with the words which Baruch had written at the instruction of Jeremiah, the word of the LORD came to Jeremiah, saying: ""Take yet another scroll, and write on it all the former words that were in the first scroll which Jehoiakim the king of Judah has burned.","Now after the king had burned the scroll with the words which Baruch had written at the instruction of Jeremiah, the word of the LORD came to Jeremiah, saying:","(1pt) According to Jeremiah 36:27, what came to Jeremiah after the king burned the scroll with the words that Baruch had written?",The word of the Lord,,
Jeremiah 36:27,"And the king commanded Jerahmeel the king's son, Seraiah the son of Azriel, and Shelemiah the son of Abdeel, to seize Baruch the scribe and Jeremiah the prophet, but the LORD hid them. Now after the king had burned the scroll with the words which Baruch had written at the instruction of Jeremiah, the word of the LORD came to Jeremiah, saying: ""Take yet another scroll, and write on it all the former words that were in the first scroll which Jehoiakim the king of Judah has burned.","Now after the king had burned the scroll with the words which Baruch had written at the instruction of Jeremiah, the word of the LORD came to Jeremiah, saying:","(1pt) According to Jeremiah 36:27, what had Baruch written at?",Jeremiah's instruction,,
Jeremiah 36:27,"And the king commanded Jerahmeel the king's son, Seraiah the son of Azriel, and Shelemiah the son of Abdeel, to seize Baruch the scribe and Jeremiah the prophet, but the LORD hid them. Now after the king had burned the scroll with the words which Baruch had written at the instruction of Jeremiah, the word of the LORD came to Jeremiah, saying: ""Take yet another scroll, and write on it all the former words that were in the first scroll which Jehoiakim the king of Judah has burned.","Now after the king had burned the scroll with the words which Baruch had written at the instruction of Jeremiah, the word of the LORD came to Jeremiah, saying:","(1pt) According to Jeremiah 36:27, to whom did the word of the Lord come?",Jeremiah,,
