reference,additionalContext,verse,question,answer,grammaticality,acceptability
Jude 1:6,"But I want to remind you, though you once knew this, that the Lord, having saved the people out of the land of Egypt, afterward destroyed those who did not believe. And the angels who did not keep their proper domain, but left their own abode, He has reserved in everlasting chains under darkness for the judgment of the great day; as Sodom and Gomorrah, and the cities around them in a similar manner to these, having given themselves over to sexual immorality and gone after strange flesh, are set forth as an example, suffering the vengeance of eternal fire.","And the angels who did not keep their proper domain, but left their own abode, He has reserved in everlasting chains under darkness for the judgment of the great day;","(1pt) According to Jude 1:6, where has He  reserved the angels who did not keep their proper domain?",In everlasting chains under darkness for the judgment of the great day,,
Jude 1:6,"But I want to remind you, though you once knew this, that the Lord, having saved the people out of the land of Egypt, afterward destroyed those who did not believe. And the angels who did not keep their proper domain, but left their own abode, He has reserved in everlasting chains under darkness for the judgment of the great day; as Sodom and Gomorrah, and the cities around them in a similar manner to these, having given themselves over to sexual immorality and gone after strange flesh, are set forth as an example, suffering the vengeance of eternal fire.","And the angels who did not keep their proper domain, but left their own abode, He has reserved in everlasting chains under darkness for the judgment of the great day;","(2pts) According to Jude 1:6, the angels who did not keep their proper domain have been reserved in what?",(1) Their own abode (2) Everlasting chains under darkness,,
Jude 1:6,"But I want to remind you, though you once knew this, that the Lord, having saved the people out of the land of Egypt, afterward destroyed those who did not believe. And the angels who did not keep their proper domain, but left their own abode, He has reserved in everlasting chains under darkness for the judgment of the great day; as Sodom and Gomorrah, and the cities around them in a similar manner to these, having given themselves over to sexual immorality and gone after strange flesh, are set forth as an example, suffering the vengeance of eternal fire.","And the angels who did not keep their proper domain, but left their own abode, He has reserved in everlasting chains under darkness for the judgment of the great day;","(1pt) According to Jude 1:6, the angels who left their own abode are reserved in everlasting chains under darkness for what?",The judgment of the great day,,
Jude 1:6,"But I want to remind you, though you once knew this, that the Lord, having saved the people out of the land of Egypt, afterward destroyed those who did not believe. And the angels who did not keep their proper domain, but left their own abode, He has reserved in everlasting chains under darkness for the judgment of the great day; as Sodom and Gomorrah, and the cities around them in a similar manner to these, having given themselves over to sexual immorality and gone after strange flesh, are set forth as an example, suffering the vengeance of eternal fire.","And the angels who did not keep their proper domain, but left their own abode, He has reserved in everlasting chains under darkness for the judgment of the great day;","(1pt) According to Jude 1:6, the angels who did not keep what are reserved in everlasting chains under darkness for the judgment of the great day?",Their proper domain,,
Jude 1:6,"But I want to remind you, though you once knew this, that the Lord, having saved the people out of the land of Egypt, afterward destroyed those who did not believe. And the angels who did not keep their proper domain, but left their own abode, He has reserved in everlasting chains under darkness for the judgment of the great day; as Sodom and Gomorrah, and the cities around them in a similar manner to these, having given themselves over to sexual immorality and gone after strange flesh, are set forth as an example, suffering the vengeance of eternal fire.","And the angels who did not keep their proper domain, but left their own abode, He has reserved in everlasting chains under darkness for the judgment of the great day;","(1pt) According to Jude 1:6, whom has He reserved in everlasting chains under darkness?",The angels who did not keep their proper domain,,
Titus 3:10,"But avoid foolish disputes, genealogies, contentions, and strivings about the law; for they are unprofitable and useless. Reject a divisive man after the first and second admonition, knowing that such a person is warped and sinning, being self-condemned.","Reject a divisive man after the first and second admonition,","(1pt) According to Titus 3:10, how many admonitions should you give a divisive man before rejecting him?",the first,,
Titus 3:10,"But avoid foolish disputes, genealogies, contentions, and strivings about the law; for they are unprofitable and useless. Reject a divisive man after the first and second admonition, knowing that such a person is warped and sinning, being self-condemned.","Reject a divisive man after the first and second admonition,","(1pt) According to Titus 3:10, what kind of man is to be rejected?",divisive,,
Titus 3:10,"But avoid foolish disputes, genealogies, contentions, and strivings about the law; for they are unprofitable and useless. Reject a divisive man after the first and second admonition, knowing that such a person is warped and sinning, being self-condemned.","Reject a divisive man after the first and second admonition,","(1pt) According to Titus 3:10, who should we reject?",a divisive man after the first and second admonition,,
Titus 3:10,"But avoid foolish disputes, genealogies, contentions, and strivings about the law; for they are unprofitable and useless. Reject a divisive man after the first and second admonition, knowing that such a person is warped and sinning, being self-condemned.","Reject a divisive man after the first and second admonition,","(2pts) According to Titus 3:10, when should a divisive man be rejected?",(1) first (2) second,,
Titus 3:10,"But avoid foolish disputes, genealogies, contentions, and strivings about the law; for they are unprofitable and useless. Reject a divisive man after the first and second admonition, knowing that such a person is warped and sinning, being self-condemned.","Reject a divisive man after the first and second admonition,","(1pt) According to Titus 3:10, when are we to reject a divisive man?",after the second admonition,,
Titus 3:10,"But avoid foolish disputes, genealogies, contentions, and strivings about the law; for they are unprofitable and useless. Reject a divisive man after the first and second admonition, knowing that such a person is warped and sinning, being self-condemned.","Reject a divisive man after the first and second admonition,","(1pt) According to Titus 3:10, when are we to reject a divisive man?",after the first and second admonition,,
Titus 3:10,"But avoid foolish disputes, genealogies, contentions, and strivings about the law; for they are unprofitable and useless. Reject a divisive man after the first and second admonition, knowing that such a person is warped and sinning, being self-condemned.","Reject a divisive man after the first and second admonition,","(1pt) According to Titus 3:10, what should you do to a divisive man after the first and second admonition?",reject him,,
Titus 3:10,"But avoid foolish disputes, genealogies, contentions, and strivings about the law; for they are unprofitable and useless. Reject a divisive man after the first and second admonition, knowing that such a person is warped and sinning, being self-condemned.","Reject a divisive man after the first and second admonition,","(1pt) According to Titus 3:10, what are we to reject after the first and second admonition?",a divisive man,,
Galatians 2:8,"But on the contrary, when they saw that the gospel for the uncircumcised had been committed to me, as the gospel for the circumcised was to Peter (for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles), and when James, Cephas, and John, who seemed to be pillars, perceived the grace that had been given to me, they gave me and Barnabas the right hand of fellowship, that we should go to the Gentiles and they to the circumcised.","(for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles),","(1pt) According to Galatians 2:8, who also worked effectively in Paul toward the Gentiles?",He who worked effectively in Peter for the apostleship to the circumcised,,
Galatians 2:8,"But on the contrary, when they saw that the gospel for the uncircumcised had been committed to me, as the gospel for the circumcised was to Peter (for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles), and when James, Cephas, and John, who seemed to be pillars, perceived the grace that had been given to me, they gave me and Barnabas the right hand of fellowship, that we should go to the Gentiles and they to the circumcised.","(for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles),","(1pt) According to Galatians 2:8, where did He who worked effectively in Peter also work effectively?",in me,,
Galatians 2:8,"But on the contrary, when they saw that the gospel for the uncircumcised had been committed to me, as the gospel for the circumcised was to Peter (for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles), and when James, Cephas, and John, who seemed to be pillars, perceived the grace that had been given to me, they gave me and Barnabas the right hand of fellowship, that we should go to the Gentiles and they to the circumcised.","(for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles),","(1pt) According to Galatians 2:8, where did He who worked effectively in Peter also work effectively in Paul?",toward the Gentiles,,
Galatians 2:8,"But on the contrary, when they saw that the gospel for the uncircumcised had been committed to me, as the gospel for the circumcised was to Peter (for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles), and when James, Cephas, and John, who seemed to be pillars, perceived the grace that had been given to me, they gave me and Barnabas the right hand of fellowship, that we should go to the Gentiles and they to the circumcised.","(for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles),","(1pt) According to Galatians 2:8, he who worked effectively in Peter for the apostleship to the circumcised also worked effectively in Paul toward whom?",the Gentiles,,
Galatians 2:8,"But on the contrary, when they saw that the gospel for the uncircumcised had been committed to me, as the gospel for the circumcised was to Peter (for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles), and when James, Cephas, and John, who seemed to be pillars, perceived the grace that had been given to me, they gave me and Barnabas the right hand of fellowship, that we should go to the Gentiles and they to the circumcised.","(for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles),","(1pt) According to Galatians 2:8, who was Peter's apostleship toward?",the circumcised,,
Galatians 2:8,"But on the contrary, when they saw that the gospel for the uncircumcised had been committed to me, as the gospel for the circumcised was to Peter (for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles), and when James, Cephas, and John, who seemed to be pillars, perceived the grace that had been given to me, they gave me and Barnabas the right hand of fellowship, that we should go to the Gentiles and they to the circumcised.","(for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles),","(1pt) According to Galatians 2:8, how did God work in Peter for the apostleship to the circumcised?",effectively,,
Galatians 2:8,"But on the contrary, when they saw that the gospel for the uncircumcised had been committed to me, as the gospel for the circumcised was to Peter (for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles), and when James, Cephas, and John, who seemed to be pillars, perceived the grace that had been given to me, they gave me and Barnabas the right hand of fellowship, that we should go to the Gentiles and they to the circumcised.","(for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles),","(1pt) According to Galatians 2:8, what did Christ work effectively in Peter for?",the apostleship,,
Galatians 2:8,"But on the contrary, when they saw that the gospel for the uncircumcised had been committed to me, as the gospel for the circumcised was to Peter (for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles), and when James, Cephas, and John, who seemed to be pillars, perceived the grace that had been given to me, they gave me and Barnabas the right hand of fellowship, that we should go to the Gentiles and they to the circumcised.","(for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles),","(1pt) According to Galatians 2:8, what did Christ work effectively in Peter for?",Peter's apostleship to the circumcised,,
Galatians 2:8,"But on the contrary, when they saw that the gospel for the uncircumcised had been committed to me, as the gospel for the circumcised was to Peter (for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles), and when James, Cephas, and John, who seemed to be pillars, perceived the grace that had been given to me, they gave me and Barnabas the right hand of fellowship, that we should go to the Gentiles and they to the circumcised.","(for He who worked effectively in Peter for the apostleship to the circumcised also worked effectively in me toward the Gentiles),","(1pt) According to Galatians 2:8, Paul says that He who worked effectively in whom also worked effectively in him toward the Gentiles?",Peter,,
2 Chronicles 25:15,"Now it was so, after Amaziah came from the slaughter of the Edomites, that he brought the gods of the people of Seir, set them up to be his gods, and bowed down before them and burned incense to them. Therefore the anger of the LORD was aroused against Amaziah, and He sent him a prophet who said to him, ""Why have you sought the gods of the people, which could not rescue their own people from your hand?"" So it was, as he talked with him, that the king said to him, ""Have we made you the king's counselor? Cease! Why should you be killed?"" Then the prophet ceased, and said, ""I know that God has determined to destroy you, because you have done this and have not heeded my advice.""","Therefore the anger of the LORD was aroused against Amaziah, and He sent him a prophet who said to him, ""Why have you sought the gods of the people, which could not rescue their own people from your hand?""","(1pt) According to 2 Chronicles 25:15, what was aroused against Amaziah?",The anger of the Lord,,
2 Chronicles 25:15,"Now it was so, after Amaziah came from the slaughter of the Edomites, that he brought the gods of the people of Seir, set them up to be his gods, and bowed down before them and burned incense to them. Therefore the anger of the LORD was aroused against Amaziah, and He sent him a prophet who said to him, ""Why have you sought the gods of the people, which could not rescue their own people from your hand?"" So it was, as he talked with him, that the king said to him, ""Have we made you the king's counselor? Cease! Why should you be killed?"" Then the prophet ceased, and said, ""I know that God has determined to destroy you, because you have done this and have not heeded my advice.""","Therefore the anger of the LORD was aroused against Amaziah, and He sent him a prophet who said to him, ""Why have you sought the gods of the people, which could not rescue their own people from your hand?""","(1pt) According to 2 Chronicles 25:15, when did Amaziah seek the gods of the people?",In this time of need,,
2 Chronicles 25:15,"Now it was so, after Amaziah came from the slaughter of the Edomites, that he brought the gods of the people of Seir, set them up to be his gods, and bowed down before them and burned incense to them. Therefore the anger of the LORD was aroused against Amaziah, and He sent him a prophet who said to him, ""Why have you sought the gods of the people, which could not rescue their own people from your hand?"" So it was, as he talked with him, that the king said to him, ""Have we made you the king's counselor? Cease! Why should you be killed?"" Then the prophet ceased, and said, ""I know that God has determined to destroy you, because you have done this and have not heeded my advice.""","Therefore the anger of the LORD was aroused against Amaziah, and He sent him a prophet who said to him, ""Why have you sought the gods of the people, which could not rescue their own people from your hand?""","(1pt) According to 2 Chronicles 25:15, the prophet asked Amaziah why he sought the gods of the people which could not do what?",Rescue their own people from his hand,,
2 Chronicles 25:15,"Now it was so, after Amaziah came from the slaughter of the Edomites, that he brought the gods of the people of Seir, set them up to be his gods, and bowed down before them and burned incense to them. Therefore the anger of the LORD was aroused against Amaziah, and He sent him a prophet who said to him, ""Why have you sought the gods of the people, which could not rescue their own people from your hand?"" So it was, as he talked with him, that the king said to him, ""Have we made you the king's counselor? Cease! Why should you be killed?"" Then the prophet ceased, and said, ""I know that God has determined to destroy you, because you have done this and have not heeded my advice.""","Therefore the anger of the LORD was aroused against Amaziah, and He sent him a prophet who said to him, ""Why have you sought the gods of the people, which could not rescue their own people from your hand?""","(1pt) According to 2 Chronicles 25:15, the prophet that the Lord sent to Amaziah asked why he had sought what?",The gods of the people,,
2 Chronicles 25:15,"Now it was so, after Amaziah came from the slaughter of the Edomites, that he brought the gods of the people of Seir, set them up to be his gods, and bowed down before them and burned incense to them. Therefore the anger of the LORD was aroused against Amaziah, and He sent him a prophet who said to him, ""Why have you sought the gods of the people, which could not rescue their own people from your hand?"" So it was, as he talked with him, that the king said to him, ""Have we made you the king's counselor? Cease! Why should you be killed?"" Then the prophet ceased, and said, ""I know that God has determined to destroy you, because you have done this and have not heeded my advice.""","Therefore the anger of the LORD was aroused against Amaziah, and He sent him a prophet who said to him, ""Why have you sought the gods of the people, which could not rescue their own people from your hand?""","(1pt) According to 2 Chronicles 25:15, who was sent to Amaziah?",A prophet,,
1 Thessalonians 3:5,"For, in fact, we told you before when we were with you that we would suffer tribulation, just as it happened, and you know. For this reason, when I could no longer endure it, I sent to know your faith, lest by some means the tempter had tempted you, and our labor might be in vain. But now that Timothy has come to us from you, and brought us good news of your faith and love, and that you always have good remembrance of us, greatly desiring to see us, as we also to see you--","For this reason, when I could no longer endure it, I sent to know your faith, lest by some means the tempter had tempted you, and our labor might be in vain.","(1pt) According to 1 Thessalonians 3:5, Paul sent to do what?",Know your faith,,
1 Thessalonians 3:5,"For, in fact, we told you before when we were with you that we would suffer tribulation, just as it happened, and you know. For this reason, when I could no longer endure it, I sent to know your faith, lest by some means the tempter had tempted you, and our labor might be in vain. But now that Timothy has come to us from you, and brought us good news of your faith and love, and that you always have good remembrance of us, greatly desiring to see us, as we also to see you--","For this reason, when I could no longer endure it, I sent to know your faith, lest by some means the tempter had tempted you, and our labor might be in vain.","(1pt) According to 1 Thessalonians 3:5, Paul sent to know the faith of the Thessalonians so that he could find out if who had tempted them?",The tempter,,
1 Thessalonians 3:5,"For, in fact, we told you before when we were with you that we would suffer tribulation, just as it happened, and you know. For this reason, when I could no longer endure it, I sent to know your faith, lest by some means the tempter had tempted you, and our labor might be in vain. But now that Timothy has come to us from you, and brought us good news of your faith and love, and that you always have good remembrance of us, greatly desiring to see us, as we also to see you--","For this reason, when I could no longer endure it, I sent to know your faith, lest by some means the tempter had tempted you, and our labor might be in vain.","(1pt) According to 1 Thessalonians 3:5, what did Paul do when he could no longer endure the trials in Thessalonica?",Sent to know your faith,,
1 Thessalonians 3:5,"For, in fact, we told you before when we were with you that we would suffer tribulation, just as it happened, and you know. For this reason, when I could no longer endure it, I sent to know your faith, lest by some means the tempter had tempted you, and our labor might be in vain. But now that Timothy has come to us from you, and brought us good news of your faith and love, and that you always have good remembrance of us, greatly desiring to see us, as we also to see you--","For this reason, when I could no longer endure it, I sent to know your faith, lest by some means the tempter had tempted you, and our labor might be in vain.","(1pt) According to 1 Thessalonians 3:5, Paul sent to know the faith of the Thessalonians so that the labor of Paul and the Thessalonians would not be what?",In vain,,
1 Thessalonians 3:5,"For, in fact, we told you before when we were with you that we would suffer tribulation, just as it happened, and you know. For this reason, when I could no longer endure it, I sent to know your faith, lest by some means the tempter had tempted you, and our labor might be in vain. But now that Timothy has come to us from you, and brought us good news of your faith and love, and that you always have good remembrance of us, greatly desiring to see us, as we also to see you--","For this reason, when I could no longer endure it, I sent to know your faith, lest by some means the tempter had tempted you, and our labor might be in vain.","(1pt) According to 1 Thessalonians 3:5, when did Paul send to know the faith of the Thessalonians?",When he could no longer endure it,,
1 Thessalonians 3:5,"For, in fact, we told you before when we were with you that we would suffer tribulation, just as it happened, and you know. For this reason, when I could no longer endure it, I sent to know your faith, lest by some means the tempter had tempted you, and our labor might be in vain. But now that Timothy has come to us from you, and brought us good news of your faith and love, and that you always have good remembrance of us, greatly desiring to see us, as we also to see you--","For this reason, when I could no longer endure it, I sent to know your faith, lest by some means the tempter had tempted you, and our labor might be in vain.","(1pt) According to 1 Thessalonians 3:5, Paul sent to know the faith of the Thessalonians to prevent what?",The tempter had tempted you,,
1 Thessalonians 3:5,"For, in fact, we told you before when we were with you that we would suffer tribulation, just as it happened, and you know. For this reason, when I could no longer endure it, I sent to know your faith, lest by some means the tempter had tempted you, and our labor might be in vain. But now that Timothy has come to us from you, and brought us good news of your faith and love, and that you always have good remembrance of us, greatly desiring to see us, as we also to see you--","For this reason, when I could no longer endure it, I sent to know your faith, lest by some means the tempter had tempted you, and our labor might be in vain.","(1pt) According to 1 Thessalonians 3:5, Paul sent to know the faith of the Thessalonians so that what might be in vain?",Our labor,,
Jeremiah 47:5,"Because of the day that comes to plunder all the Philistines, To cut off from Tyre and Sidon every helper who remains; For the LORD shall plunder the Philistines, The remnant of the country of Caphtor. Baldness has come upon Gaza, Ashkelon is cut off With the remnant of their valley. How long will you cut yourself? ""O you sword of the LORD, How long until you are quiet? Put yourself up into your scabbard, Rest and be still!","Baldness has come upon Gaza, Ashkelon is cut off With the remnant of their valley. How long will you cut yourself?","(1pt) According to Jeremiah 47:5, what question does Jeremiah ask about Gaza and Ashkelon?",How long will you cut yourself?,,
Jeremiah 47:5,"Because of the day that comes to plunder all the Philistines, To cut off from Tyre and Sidon every helper who remains; For the LORD shall plunder the Philistines, The remnant of the country of Caphtor. Baldness has come upon Gaza, Ashkelon is cut off With the remnant of their valley. How long will you cut yourself? ""O you sword of the LORD, How long until you are quiet? Put yourself up into your scabbard, Rest and be still!","Baldness has come upon Gaza, Ashkelon is cut off With the remnant of their valley. How long will you cut yourself?","(1pt) According to Jeremiah 47:5, what place has baldness come upon?",Gaza,,
Jeremiah 47:5,"Because of the day that comes to plunder all the Philistines, To cut off from Tyre and Sidon every helper who remains; For the LORD shall plunder the Philistines, The remnant of the country of Caphtor. Baldness has come upon Gaza, Ashkelon is cut off With the remnant of their valley. How long will you cut yourself? ""O you sword of the LORD, How long until you are quiet? Put yourself up into your scabbard, Rest and be still!","Baldness has come upon Gaza, Ashkelon is cut off With the remnant of their valley. How long will you cut yourself?","(1pt) According to Jeremiah 47:5, how has Ashkelon been cut off?",With the remnant of their valley,,
Jeremiah 47:5,"Because of the day that comes to plunder all the Philistines, To cut off from Tyre and Sidon every helper who remains; For the LORD shall plunder the Philistines, The remnant of the country of Caphtor. Baldness has come upon Gaza, Ashkelon is cut off With the remnant of their valley. How long will you cut yourself? ""O you sword of the LORD, How long until you are quiet? Put yourself up into your scabbard, Rest and be still!","Baldness has come upon Gaza, Ashkelon is cut off With the remnant of their valley. How long will you cut yourself?","(1pt) According to Jeremiah 47:5, what place is cut off?",Ashkelon,,
Jeremiah 47:5,"Because of the day that comes to plunder all the Philistines, To cut off from Tyre and Sidon every helper who remains; For the LORD shall plunder the Philistines, The remnant of the country of Caphtor. Baldness has come upon Gaza, Ashkelon is cut off With the remnant of their valley. How long will you cut yourself? ""O you sword of the LORD, How long until you are quiet? Put yourself up into your scabbard, Rest and be still!","Baldness has come upon Gaza, Ashkelon is cut off With the remnant of their valley. How long will you cut yourself?","(1pt) According to Jeremiah 47:5, what has happened to Ashkelon?",Cut off,,
